"Step","no-actors 1, half cars (2024-01-17 21:18) - Best Reward","no-actors 1, half cars (2024-01-17 21:18) - Best Reward__MIN","no-actors 1, half cars (2024-01-17 21:18) - Best Reward__MAX","no-actors 1, half cars (2024-01-17 21:18) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-17 21:18) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-17 21:18) - RL_1_SAC Mean Price__MAX","no-actors 1, half cars (2024-01-08 15:20) - Best Reward","no-actors 1, half cars (2024-01-08 15:20) - Best Reward__MIN","no-actors 1, half cars (2024-01-08 15:20) - Best Reward__MAX","no-actors 1, half cars (2024-01-08 15:20) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-08 15:20) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-08 15:20) - RL_1_SAC Mean Price__MAX"
"2302","16991.63110070229","16991.63110070229","16991.63110070229","2.896730089187622","2.896730089187622","2.896730089187622","16141.152623605729","16141.152623605729","16141.152623605729","2.9246172428131105","2.9246172428131105","2.9246172428131105"
"2303","16991.63110070229","16991.63110070229","16991.63110070229","2.912871313095093","2.912871313095093","2.912871313095093","16141.152623605729","16141.152623605729","16141.152623605729","2.9125065922737123","2.9125065922737123","2.9125065922737123"
"2304","16991.63110070229","16991.63110070229","16991.63110070229","2.9067942976951597","2.9067942976951597","2.9067942976951597","16141.152623605729","16141.152623605729","16141.152623605729","2.913923513889313","2.913923513889313","2.913923513889313"
"2305","16991.63110070229","16991.63110070229","16991.63110070229","2.911037194728851","2.911037194728851","2.911037194728851","16141.152623605729","16141.152623605729","16141.152623605729","2.9217463612556456","2.9217463612556456","2.9217463612556456"
"2306","16991.63110070229","16991.63110070229","16991.63110070229","2.9014368772506716","2.9014368772506716","2.9014368772506716","16141.152623605729","16141.152623605729","16141.152623605729","2.906700038909912","2.906700038909912","2.906700038909912"
"2307","16991.63110070229","16991.63110070229","16991.63110070229","2.9224130868911744","2.9224130868911744","2.9224130868911744","16141.152623605729","16141.152623605729","16141.152623605729","2.9087912917137144","2.9087912917137144","2.9087912917137144"
"2308","16991.63110070229","16991.63110070229","16991.63110070229","2.8971471786499023","2.8971471786499023","2.8971471786499023","16141.152623605729","16141.152623605729","16141.152623605729","2.9166250586509705","2.9166250586509705","2.9166250586509705"
"2309","16991.63110070229","16991.63110070229","16991.63110070229","2.9135687828063963","2.9135687828063963","2.9135687828063963","16141.152623605729","16141.152623605729","16141.152623605729","2.9056733727455137","2.9056733727455137","2.9056733727455137"
"2310","16991.63110070229","16991.63110070229","16991.63110070229","2.917382276058197","2.917382276058197","2.917382276058197","16141.152623605729","16141.152623605729","16141.152623605729","2.9182167768478395","2.9182167768478395","2.9182167768478395"
"2311","16991.63110070229","16991.63110070229","16991.63110070229","2.9079787850379946","2.9079787850379946","2.9079787850379946","16141.152623605729","16141.152623605729","16141.152623605729","2.8907986283302307","2.8907986283302307","2.8907986283302307"
"2312","16991.63110070229","16991.63110070229","16991.63110070229","2.9007400274276733","2.9007400274276733","2.9007400274276733","16141.152623605729","16141.152623605729","16141.152623605729","2.9333924889564513","2.9333924889564513","2.9333924889564513"
"2313","16991.63110070229","16991.63110070229","16991.63110070229","2.90718332529068","2.90718332529068","2.90718332529068","16141.152623605729","16141.152623605729","16141.152623605729","2.901546037197113","2.901546037197113","2.901546037197113"
"2314","16991.63110070229","16991.63110070229","16991.63110070229","2.9059406399726866","2.9059406399726866","2.9059406399726866","16141.152623605729","16141.152623605729","16141.152623605729","2.905976688861847","2.905976688861847","2.905976688861847"
"2315","16991.63110070229","16991.63110070229","16991.63110070229","2.920921778678894","2.920921778678894","2.920921778678894","16141.152623605729","16141.152623605729","16141.152623605729","2.915886104106903","2.915886104106903","2.915886104106903"
"2316","16991.63110070229","16991.63110070229","16991.63110070229","2.908868634700775","2.908868634700775","2.908868634700775","16141.152623605729","16141.152623605729","16141.152623605729","2.89080696105957","2.89080696105957","2.89080696105957"
"2317","16991.63110070229","16991.63110070229","16991.63110070229","2.9004748702049254","2.9004748702049254","2.9004748702049254","16141.152623605729","16141.152623605729","16141.152623605729","2.9268518924713134","2.9268518924713134","2.9268518924713134"
"2318","16991.63110070229","16991.63110070229","16991.63110070229","2.906171667575836","2.906171667575836","2.906171667575836","16141.152623605729","16141.152623605729","16141.152623605729","2.896771252155304","2.896771252155304","2.896771252155304"
"2319","16991.63110070229","16991.63110070229","16991.63110070229","2.9063337206840516","2.9063337206840516","2.9063337206840516","16141.152623605729","16141.152623605729","16141.152623605729","2.922256684303284","2.922256684303284","2.922256684303284"
"2320","16991.63110070229","16991.63110070229","16991.63110070229","2.904483675956726","2.904483675956726","2.904483675956726","16141.152623605729","16141.152623605729","16141.152623605729","2.9158713459968566","2.9158713459968566","2.9158713459968566"
"2321","16991.63110070229","16991.63110070229","16991.63110070229","2.903592789173126","2.903592789173126","2.903592789173126","16141.152623605729","16141.152623605729","16141.152623605729","2.9244934201240538","2.9244934201240538","2.9244934201240538"
"2322","16991.63110070229","16991.63110070229","16991.63110070229","2.9159082055091856","2.9159082055091856","2.9159082055091856","16141.152623605729","16141.152623605729","16141.152623605729","2.9210802555084228","2.9210802555084228","2.9210802555084228"
"2323","16991.63110070229","16991.63110070229","16991.63110070229","2.905823588371277","2.905823588371277","2.905823588371277","16141.152623605729","16141.152623605729","16141.152623605729","2.8936751246452332","2.8936751246452332","2.8936751246452332"
"2324","16991.63110070229","16991.63110070229","16991.63110070229","2.911592125892639","2.911592125892639","2.911592125892639","16141.152623605729","16141.152623605729","16141.152623605729","2.899391067028046","2.899391067028046","2.899391067028046"
"2325","16991.63110070229","16991.63110070229","16991.63110070229","2.9120524764060973","2.9120524764060973","2.9120524764060973","16141.152623605729","16141.152623605729","16141.152623605729","2.910205352306366","2.910205352306366","2.910205352306366"
"2326","16991.63110070229","16991.63110070229","16991.63110070229","2.906921553611755","2.906921553611755","2.906921553611755","16141.152623605729","16141.152623605729","16141.152623605729","2.912706363201141","2.912706363201141","2.912706363201141"
"2327","16991.63110070229","16991.63110070229","16991.63110070229","2.9097411274909972","2.9097411274909972","2.9097411274909972","16141.152623605729","16141.152623605729","16141.152623605729","2.9128645300865172","2.9128645300865172","2.9128645300865172"
"2328","16991.63110070229","16991.63110070229","16991.63110070229","2.92484632730484","2.92484632730484","2.92484632730484","16141.152623605729","16141.152623605729","16141.152623605729","2.8888631463050842","2.8888631463050842","2.8888631463050842"
"2329","16991.63110070229","16991.63110070229","16991.63110070229","2.896008515357971","2.896008515357971","2.896008515357971","16141.152623605729","16141.152623605729","16141.152623605729","2.9148671865463256","2.9148671865463256","2.9148671865463256"
"2330","16991.63110070229","16991.63110070229","16991.63110070229","2.9165152668952943","2.9165152668952943","2.9165152668952943","16141.152623605729","16141.152623605729","16141.152623605729","2.8832075715065004","2.8832075715065004","2.8832075715065004"
"2331","16991.63110070229","16991.63110070229","16991.63110070229","2.9239919662475584","2.9239919662475584","2.9239919662475584","16141.152623605729","16141.152623605729","16141.152623605729","2.9026504874229433","2.9026504874229433","2.9026504874229433"
"2332","16991.63110070229","16991.63110070229","16991.63110070229","2.910538303852081","2.910538303852081","2.910538303852081","16141.152623605729","16141.152623605729","16141.152623605729","2.8901662707328795","2.8901662707328795","2.8901662707328795"
"2333","16991.63110070229","16991.63110070229","16991.63110070229","2.913384032249451","2.913384032249451","2.913384032249451","16141.152623605729","16141.152623605729","16141.152623605729","2.920617926120758","2.920617926120758","2.920617926120758"
"2334","16991.63110070229","16991.63110070229","16991.63110070229","2.9091612339019775","2.9091612339019775","2.9091612339019775","16141.152623605729","16141.152623605729","16141.152623605729","2.922029995918274","2.922029995918274","2.922029995918274"
"2335","16991.63110070229","16991.63110070229","16991.63110070229","2.9152203798294067","2.9152203798294067","2.9152203798294067","16141.152623605729","16141.152623605729","16141.152623605729","2.899397444725037","2.899397444725037","2.899397444725037"
"2336","16991.63110070229","16991.63110070229","16991.63110070229","2.9056141853332518","2.9056141853332518","2.9056141853332518","16141.152623605729","16141.152623605729","16141.152623605729","2.901100718975067","2.901100718975067","2.901100718975067"
"2337","16991.63110070229","16991.63110070229","16991.63110070229","2.946394991874695","2.946394991874695","2.946394991874695","16141.152623605729","16141.152623605729","16141.152623605729","2.900984060764313","2.900984060764313","2.900984060764313"
"2338","16991.63110070229","16991.63110070229","16991.63110070229","2.9112298488616943","2.9112298488616943","2.9112298488616943","16141.152623605729","16141.152623605729","16141.152623605729","2.9165077567100526","2.9165077567100526","2.9165077567100526"
"2339","16991.63110070229","16991.63110070229","16991.63110070229","2.8829562425613404","2.8829562425613404","2.8829562425613404","16141.152623605729","16141.152623605729","16141.152623605729","2.914377737045288","2.914377737045288","2.914377737045288"
"2340","16991.63110070229","16991.63110070229","16991.63110070229","2.9473097920417786","2.9473097920417786","2.9473097920417786","16141.152623605729","16141.152623605729","16141.152623605729","2.9150394558906556","2.9150394558906556","2.9150394558906556"
"2341","16991.63110070229","16991.63110070229","16991.63110070229","2.8814857482910154","2.8814857482910154","2.8814857482910154","16141.152623605729","16141.152623605729","16141.152623605729","2.8915977478027344","2.8915977478027344","2.8915977478027344"
"2342","16991.63110070229","16991.63110070229","16991.63110070229","2.9034555912017823","2.9034555912017823","2.9034555912017823","16141.152623605729","16141.152623605729","16141.152623605729","2.91593474149704","2.91593474149704","2.91593474149704"
"2343","16991.63110070229","16991.63110070229","16991.63110070229","2.918120324611664","2.918120324611664","2.918120324611664","16141.152623605729","16141.152623605729","16141.152623605729","2.902025246620178","2.902025246620178","2.902025246620178"
"2344","16991.63110070229","16991.63110070229","16991.63110070229","2.9082507610321047","2.9082507610321047","2.9082507610321047","16141.152623605729","16141.152623605729","16141.152623605729","2.8825810313224793","2.8825810313224793","2.8825810313224793"
"2345","16991.63110070229","16991.63110070229","16991.63110070229","2.9194897532463076","2.9194897532463076","2.9194897532463076","16141.152623605729","16141.152623605729","16141.152623605729","2.908606767654419","2.908606767654419","2.908606767654419"
"2346","16991.63110070229","16991.63110070229","16991.63110070229","2.902003228664398","2.902003228664398","2.902003228664398","16141.152623605729","16141.152623605729","16141.152623605729","2.912014365196228","2.912014365196228","2.912014365196228"
"2347","16991.63110070229","16991.63110070229","16991.63110070229","2.9285690784454346","2.9285690784454346","2.9285690784454346","16141.152623605729","16141.152623605729","16141.152623605729","2.891314995288849","2.891314995288849","2.891314995288849"
"2348","16991.63110070229","16991.63110070229","16991.63110070229","2.9197112202644346","2.9197112202644346","2.9197112202644346","16141.152623605729","16141.152623605729","16141.152623605729","2.91630220413208","2.91630220413208","2.91630220413208"
"2349","16991.63110070229","16991.63110070229","16991.63110070229","2.8790749311447144","2.8790749311447144","2.8790749311447144","16141.152623605729","16141.152623605729","16141.152623605729","2.904745876789093","2.904745876789093","2.904745876789093"
"2350","16991.63110070229","16991.63110070229","16991.63110070229","2.8997655153274535","2.8997655153274535","2.8997655153274535","16141.152623605729","16141.152623605729","16141.152623605729","2.9294247388839723","2.9294247388839723","2.9294247388839723"
"2351","16991.63110070229","16991.63110070229","16991.63110070229","2.9039013743400575","2.9039013743400575","2.9039013743400575","16141.152623605729","16141.152623605729","16141.152623605729","2.9009806990623472","2.9009806990623472","2.9009806990623472"
"2352","16991.63110070229","16991.63110070229","16991.63110070229","2.90806804895401","2.90806804895401","2.90806804895401","16141.152623605729","16141.152623605729","16141.152623605729","2.899844753742218","2.899844753742218","2.899844753742218"
"2353","16991.63110070229","16991.63110070229","16991.63110070229","2.8979132771492004","2.8979132771492004","2.8979132771492004","16141.152623605729","16141.152623605729","16141.152623605729","2.9044541239738466","2.9044541239738466","2.9044541239738466"
"2354","16991.63110070229","16991.63110070229","16991.63110070229","2.886651027202606","2.886651027202606","2.886651027202606","16141.152623605729","16141.152623605729","16141.152623605729","2.901582193374634","2.901582193374634","2.901582193374634"
"2355","16991.63110070229","16991.63110070229","16991.63110070229","2.8935294270515444","2.8935294270515444","2.8935294270515444","16141.152623605729","16141.152623605729","16141.152623605729","2.905077636241913","2.905077636241913","2.905077636241913"
"2356","16991.63110070229","16991.63110070229","16991.63110070229","2.899122989177704","2.899122989177704","2.899122989177704","16141.152623605729","16141.152623605729","16141.152623605729","2.874914991855621","2.874914991855621","2.874914991855621"
"2357","16991.63110070229","16991.63110070229","16991.63110070229","2.8932377099990845","2.8932377099990845","2.8932377099990845","16141.152623605729","16141.152623605729","16141.152623605729","2.9112578988075257","2.9112578988075257","2.9112578988075257"
"2358","16991.63110070229","16991.63110070229","16991.63110070229","2.895435106754303","2.895435106754303","2.895435106754303","16141.152623605729","16141.152623605729","16141.152623605729","2.9103375673294067","2.9103375673294067","2.9103375673294067"
"2359","16991.63110070229","16991.63110070229","16991.63110070229","2.900989067554474","2.900989067554474","2.900989067554474","16141.152623605729","16141.152623605729","16141.152623605729","2.898694968223572","2.898694968223572","2.898694968223572"
"2360","16991.63110070229","16991.63110070229","16991.63110070229","2.899535429477692","2.899535429477692","2.899535429477692","16141.152623605729","16141.152623605729","16141.152623605729","2.931006932258606","2.931006932258606","2.931006932258606"
"2361","16991.63110070229","16991.63110070229","16991.63110070229","2.895576202869415","2.895576202869415","2.895576202869415","16141.152623605729","16141.152623605729","16141.152623605729","2.9009285449981688","2.9009285449981688","2.9009285449981688"
"2362","16991.63110070229","16991.63110070229","16991.63110070229","2.890993821620941","2.890993821620941","2.890993821620941","16141.152623605729","16141.152623605729","16141.152623605729","2.873798656463623","2.873798656463623","2.873798656463623"
"2363","16991.63110070229","16991.63110070229","16991.63110070229","2.9006160616874697","2.9006160616874697","2.9006160616874697","16141.152623605729","16141.152623605729","16141.152623605729","2.910394322872162","2.910394322872162","2.910394322872162"
"2364","16991.63110070229","16991.63110070229","16991.63110070229","2.883982789516449","2.883982789516449","2.883982789516449","16141.152623605729","16141.152623605729","16141.152623605729","2.897745966911316","2.897745966911316","2.897745966911316"
"2365","16991.63110070229","16991.63110070229","16991.63110070229","2.8932249903678895","2.8932249903678895","2.8932249903678895","16141.152623605729","16141.152623605729","16141.152623605729","2.8873973965644835","2.8873973965644835","2.8873973965644835"
"2366","16991.63110070229","16991.63110070229","16991.63110070229","2.8984425902366637","2.8984425902366637","2.8984425902366637","16141.152623605729","16141.152623605729","16141.152623605729","2.8961132645606993","2.8961132645606993","2.8961132645606993"
"2367","16991.63110070229","16991.63110070229","16991.63110070229","2.88706796169281","2.88706796169281","2.88706796169281","16141.152623605729","16141.152623605729","16141.152623605729","2.905567455291748","2.905567455291748","2.905567455291748"
"2368","16991.63110070229","16991.63110070229","16991.63110070229","2.8932665824890136","2.8932665824890136","2.8932665824890136","16141.152623605729","16141.152623605729","16141.152623605729","2.9158207893371584","2.9158207893371584","2.9158207893371584"
"2369","16991.63110070229","16991.63110070229","16991.63110070229","2.9027943134307863","2.9027943134307863","2.9027943134307863","16141.152623605729","16141.152623605729","16141.152623605729","2.9074256777763368","2.9074256777763368","2.9074256777763368"
"2370","16991.63110070229","16991.63110070229","16991.63110070229","2.9045894265174867","2.9045894265174867","2.9045894265174867","16141.152623605729","16141.152623605729","16141.152623605729","2.8934342741966246","2.8934342741966246","2.8934342741966246"
"2371","16991.63110070229","16991.63110070229","16991.63110070229","2.906296503543854","2.906296503543854","2.906296503543854","16141.152623605729","16141.152623605729","16141.152623605729","2.9025216937065124","2.9025216937065124","2.9025216937065124"
"2372","16991.63110070229","16991.63110070229","16991.63110070229","2.900288462638855","2.900288462638855","2.900288462638855","16141.152623605729","16141.152623605729","16141.152623605729","2.909785270690918","2.909785270690918","2.909785270690918"
"2373","16991.63110070229","16991.63110070229","16991.63110070229","2.8991450667381287","2.8991450667381287","2.8991450667381287","16141.152623605729","16141.152623605729","16141.152623605729","2.9148581862449645","2.9148581862449645","2.9148581862449645"
"2374","16991.63110070229","16991.63110070229","16991.63110070229","2.91435729265213","2.91435729265213","2.91435729265213","16141.152623605729","16141.152623605729","16141.152623605729","2.906810760498047","2.906810760498047","2.906810760498047"
"2375","16991.63110070229","16991.63110070229","16991.63110070229","2.900285613536835","2.900285613536835","2.900285613536835","16141.152623605729","16141.152623605729","16141.152623605729","2.9270174860954286","2.9270174860954286","2.9270174860954286"
"2376","16991.63110070229","16991.63110070229","16991.63110070229","2.8922876596450804","2.8922876596450804","2.8922876596450804","16141.152623605729","16141.152623605729","16141.152623605729","2.904840385913849","2.904840385913849","2.904840385913849"
"2377","16991.63110070229","16991.63110070229","16991.63110070229","2.923600208759308","2.923600208759308","2.923600208759308","16141.152623605729","16141.152623605729","16141.152623605729","2.9024787664413454","2.9024787664413454","2.9024787664413454"
"2378","16991.63110070229","16991.63110070229","16991.63110070229","2.9056035757064818","2.9056035757064818","2.9056035757064818","16141.152623605729","16141.152623605729","16141.152623605729","2.9011996507644655","2.9011996507644655","2.9011996507644655"
"2379","16991.63110070229","16991.63110070229","16991.63110070229","2.8964415907859804","2.8964415907859804","2.8964415907859804","16141.152623605729","16141.152623605729","16141.152623605729","2.8744092702865602","2.8744092702865602","2.8744092702865602"
"2380","16991.63110070229","16991.63110070229","16991.63110070229","2.8994028329849244","2.8994028329849244","2.8994028329849244","16141.152623605729","16141.152623605729","16141.152623605729","2.8953375816345215","2.8953375816345215","2.8953375816345215"
"2381","16991.63110070229","16991.63110070229","16991.63110070229","2.8934804677963255","2.8934804677963255","2.8934804677963255","16141.152623605729","16141.152623605729","16141.152623605729","2.9119733572006226","2.9119733572006226","2.9119733572006226"
"2382","16991.63110070229","16991.63110070229","16991.63110070229","2.900540220737457","2.900540220737457","2.900540220737457","16141.152623605729","16141.152623605729","16141.152623605729","2.8688928365707396","2.8688928365707396","2.8688928365707396"
"2383","16991.63110070229","16991.63110070229","16991.63110070229","2.8929325938224792","2.8929325938224792","2.8929325938224792","16141.152623605729","16141.152623605729","16141.152623605729","2.8993821501731873","2.8993821501731873","2.8993821501731873"
"2384","16991.63110070229","16991.63110070229","16991.63110070229","2.9008012294769285","2.9008012294769285","2.9008012294769285","16141.152623605729","16141.152623605729","16141.152623605729","2.8925268173217775","2.8925268173217775","2.8925268173217775"
"2385","16991.63110070229","16991.63110070229","16991.63110070229","2.9066718935966493","2.9066718935966493","2.9066718935966493","16141.152623605729","16141.152623605729","16141.152623605729","2.925830030441284","2.925830030441284","2.925830030441284"
"2386","16991.63110070229","16991.63110070229","16991.63110070229","2.896587347984314","2.896587347984314","2.896587347984314","16141.152623605729","16141.152623605729","16141.152623605729","2.8898984789848328","2.8898984789848328","2.8898984789848328"
"2387","16991.63110070229","16991.63110070229","16991.63110070229","2.9068914651870728","2.9068914651870728","2.9068914651870728","16141.152623605729","16141.152623605729","16141.152623605729","2.906219685077667","2.906219685077667","2.906219685077667"
"2388","16991.63110070229","16991.63110070229","16991.63110070229","2.8942565321922302","2.8942565321922302","2.8942565321922302","16141.152623605729","16141.152623605729","16141.152623605729","2.9018980622291566","2.9018980622291566","2.9018980622291566"
"2389","16991.63110070229","16991.63110070229","16991.63110070229","2.905471181869507","2.905471181869507","2.905471181869507","16141.152623605729","16141.152623605729","16141.152623605729","2.9110554695129394","2.9110554695129394","2.9110554695129394"
"2390","16991.63110070229","16991.63110070229","16991.63110070229","2.8965687274932863","2.8965687274932863","2.8965687274932863","16141.152623605729","16141.152623605729","16141.152623605729","2.914898705482483","2.914898705482483","2.914898705482483"
"2391","16991.63110070229","16991.63110070229","16991.63110070229","2.9013974189758303","2.9013974189758303","2.9013974189758303","16141.152623605729","16141.152623605729","16141.152623605729","2.901402497291565","2.901402497291565","2.901402497291565"
"2392","16991.63110070229","16991.63110070229","16991.63110070229","2.8945887804031374","2.8945887804031374","2.8945887804031374","16141.152623605729","16141.152623605729","16141.152623605729","2.8951441168785097","2.8951441168785097","2.8951441168785097"
"2393","16991.63110070229","16991.63110070229","16991.63110070229","2.8936219453811645","2.8936219453811645","2.8936219453811645","16141.152623605729","16141.152623605729","16141.152623605729","2.899528455734253","2.899528455734253","2.899528455734253"
"2394","16991.63110070229","16991.63110070229","16991.63110070229","2.892888975143433","2.892888975143433","2.892888975143433","16141.152623605729","16141.152623605729","16141.152623605729","2.883699381351471","2.883699381351471","2.883699381351471"
"2395","16991.63110070229","16991.63110070229","16991.63110070229","2.899947154521942","2.899947154521942","2.899947154521942","16141.152623605729","16141.152623605729","16141.152623605729","2.8971853971481325","2.8971853971481325","2.8971853971481325"
"2396","16991.63110070229","16991.63110070229","16991.63110070229","2.8988327264785765","2.8988327264785765","2.8988327264785765","16141.152623605729","16141.152623605729","16141.152623605729","2.8883670806884765","2.8883670806884765","2.8883670806884765"
"2397","16991.63110070229","16991.63110070229","16991.63110070229","2.8975380420684815","2.8975380420684815","2.8975380420684815","16141.152623605729","16141.152623605729","16141.152623605729","2.8922775030136108","2.8922775030136108","2.8922775030136108"
"2398","16991.63110070229","16991.63110070229","16991.63110070229","2.892853045463562","2.892853045463562","2.892853045463562","16141.152623605729","16141.152623605729","16141.152623605729","2.870548701286316","2.870548701286316","2.870548701286316"
"2399","16991.63110070229","16991.63110070229","16991.63110070229","2.9061115980148315","2.9061115980148315","2.9061115980148315","16141.152623605729","16141.152623605729","16141.152623605729","2.9157124400138854","2.9157124400138854","2.9157124400138854"
"2400","16991.63110070229","16991.63110070229","16991.63110070229","2.913732922077179","2.913732922077179","2.913732922077179","16141.152623605729","16141.152623605729","16141.152623605729","2.8893548011779786","2.8893548011779786","2.8893548011779786"
"2401","16991.63110070229","16991.63110070229","16991.63110070229","2.8744178771972657","2.8744178771972657","2.8744178771972657","16141.152623605729","16141.152623605729","16141.152623605729","2.8836928367614747","2.8836928367614747","2.8836928367614747"
"2402","16991.63110070229","16991.63110070229","16991.63110070229","2.8956721305847166","2.8956721305847166","2.8956721305847166","16141.152623605729","16141.152623605729","16141.152623605729","2.8869013667106627","2.8869013667106627","2.8869013667106627"
"2403","16991.63110070229","16991.63110070229","16991.63110070229","2.9100231409072874","2.9100231409072874","2.9100231409072874","16141.152623605729","16141.152623605729","16141.152623605729","2.894479584693909","2.894479584693909","2.894479584693909"
"2404","16991.63110070229","16991.63110070229","16991.63110070229","2.886410689353943","2.886410689353943","2.886410689353943","16141.152623605729","16141.152623605729","16141.152623605729","2.893010342121124","2.893010342121124","2.893010342121124"
"2405","16991.63110070229","16991.63110070229","16991.63110070229","2.8996401906013487","2.8996401906013487","2.8996401906013487","16141.152623605729","16141.152623605729","16141.152623605729","2.904378592967987","2.904378592967987","2.904378592967987"
"2406","16991.63110070229","16991.63110070229","16991.63110070229","2.8889001607894897","2.8889001607894897","2.8889001607894897","16141.152623605729","16141.152623605729","16141.152623605729","2.8842262029647827","2.8842262029647827","2.8842262029647827"
"2407","16991.63110070229","16991.63110070229","16991.63110070229","2.9058263421058657","2.9058263421058657","2.9058263421058657","16141.152623605729","16141.152623605729","16141.152623605729","2.9033628582954405","2.9033628582954405","2.9033628582954405"
"2408","16991.63110070229","16991.63110070229","16991.63110070229","2.8852147102355956","2.8852147102355956","2.8852147102355956","16141.152623605729","16141.152623605729","16141.152623605729","2.918551802635193","2.918551802635193","2.918551802635193"
"2409","16991.63110070229","16991.63110070229","16991.63110070229","2.9030075550079344","2.9030075550079344","2.9030075550079344","16141.152623605729","16141.152623605729","16141.152623605729","2.8910815000534056","2.8910815000534056","2.8910815000534056"
"2410","16991.63110070229","16991.63110070229","16991.63110070229","2.903228747844696","2.903228747844696","2.903228747844696","16141.152623605729","16141.152623605729","16141.152623605729","2.886564040184021","2.886564040184021","2.886564040184021"
"2411","16991.63110070229","16991.63110070229","16991.63110070229","2.9141374588012696","2.9141374588012696","2.9141374588012696","16141.152623605729","16141.152623605729","16141.152623605729","2.9001872420310972","2.9001872420310972","2.9001872420310972"
"2412","16991.63110070229","16991.63110070229","16991.63110070229","2.8870128631591796","2.8870128631591796","2.8870128631591796","16141.152623605729","16141.152623605729","16141.152623605729","2.9054929494857786","2.9054929494857786","2.9054929494857786"
"2413","16991.63110070229","16991.63110070229","16991.63110070229","2.937190020084381","2.937190020084381","2.937190020084381","16141.152623605729","16141.152623605729","16141.152623605729","2.8854541897773744","2.8854541897773744","2.8854541897773744"
"2414","16991.63110070229","16991.63110070229","16991.63110070229","2.90338419675827","2.90338419675827","2.90338419675827","16141.152623605729","16141.152623605729","16141.152623605729","2.8892179846763613","2.8892179846763613","2.8892179846763613"
"2415","16991.63110070229","16991.63110070229","16991.63110070229","2.887246572971344","2.887246572971344","2.887246572971344","16141.152623605729","16141.152623605729","16141.152623605729","2.89248982667923","2.89248982667923","2.89248982667923"
"2416","16991.63110070229","16991.63110070229","16991.63110070229","2.9019776821136474","2.9019776821136474","2.9019776821136474","16141.152623605729","16141.152623605729","16141.152623605729","2.9017813563346864","2.9017813563346864","2.9017813563346864"
"2417","16991.63110070229","16991.63110070229","16991.63110070229","2.8836653232574463","2.8836653232574463","2.8836653232574463","16141.152623605729","16141.152623605729","16141.152623605729","2.8971943736076353","2.8971943736076353","2.8971943736076353"
"2418","16991.63110070229","16991.63110070229","16991.63110070229","2.894467997550964","2.894467997550964","2.894467997550964","16141.152623605729","16141.152623605729","16141.152623605729","2.897256636619568","2.897256636619568","2.897256636619568"
"2419","16991.63110070229","16991.63110070229","16991.63110070229","2.8875821471214294","2.8875821471214294","2.8875821471214294","16141.152623605729","16141.152623605729","16141.152623605729","2.890066850185394","2.890066850185394","2.890066850185394"
"2420","16991.63110070229","16991.63110070229","16991.63110070229","2.895808160305023","2.895808160305023","2.895808160305023","16141.152623605729","16141.152623605729","16141.152623605729","2.886539375782013","2.886539375782013","2.886539375782013"
"2421","16991.63110070229","16991.63110070229","16991.63110070229","2.8995325326919557","2.8995325326919557","2.8995325326919557","16141.152623605729","16141.152623605729","16141.152623605729","2.8817609548568726","2.8817609548568726","2.8817609548568726"
"2422","16991.63110070229","16991.63110070229","16991.63110070229","2.8847382068634033","2.8847382068634033","2.8847382068634033","16141.152623605729","16141.152623605729","16141.152623605729","2.8796841621398928","2.8796841621398928","2.8796841621398928"
"2423","16991.63110070229","16991.63110070229","16991.63110070229","2.8944296717643736","2.8944296717643736","2.8944296717643736","16141.152623605729","16141.152623605729","16141.152623605729","2.8913562417030336","2.8913562417030336","2.8913562417030336"
"2424","16991.63110070229","16991.63110070229","16991.63110070229","2.8927133202552797","2.8927133202552797","2.8927133202552797","16141.152623605729","16141.152623605729","16141.152623605729","2.8804368019104003","2.8804368019104003","2.8804368019104003"
"2425","16991.63110070229","16991.63110070229","16991.63110070229","2.908532440662384","2.908532440662384","2.908532440662384","16141.152623605729","16141.152623605729","16141.152623605729","2.8903366804122923","2.8903366804122923","2.8903366804122923"
"2426","16991.63110070229","16991.63110070229","16991.63110070229","2.892395782470703","2.892395782470703","2.892395782470703","16141.152623605729","16141.152623605729","16141.152623605729","2.899501180648804","2.899501180648804","2.899501180648804"
"2427","16991.63110070229","16991.63110070229","16991.63110070229","2.8948376417160033","2.8948376417160033","2.8948376417160033","16141.152623605729","16141.152623605729","16141.152623605729","2.887012577056885","2.887012577056885","2.887012577056885"
"2428","16991.63110070229","16991.63110070229","16991.63110070229","2.8967350840568544","2.8967350840568544","2.8967350840568544","16141.152623605729","16141.152623605729","16141.152623605729","2.887980079650879","2.887980079650879","2.887980079650879"
"2429","16991.63110070229","16991.63110070229","16991.63110070229","2.90455561876297","2.90455561876297","2.90455561876297","16141.152623605729","16141.152623605729","16141.152623605729","2.869662034511566","2.869662034511566","2.869662034511566"
"2430","16991.63110070229","16991.63110070229","16991.63110070229","2.8930878400802613","2.8930878400802613","2.8930878400802613","16141.152623605729","16141.152623605729","16141.152623605729","2.892080748081207","2.892080748081207","2.892080748081207"
