"Step","no-actors 1, 300 (2024-01-03 20:59) - Best Reward","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MIN","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MAX","no-actors 1, 200 (2024-01-03 18:53) - Best Reward","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MIN","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MAX","no-actors 1, 100 (2024-01-03 16:49) - Best Reward","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MIN","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MAX"
"4090","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4091","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4092","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4093","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4094","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4095","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4096","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4097","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4098","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4099","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4100","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4101","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4102","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4103","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4104","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4105","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4106","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4107","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4108","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4109","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4110","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4111","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4112","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4113","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4114","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4115","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4116","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4117","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4118","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4119","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4120","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4121","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4122","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4123","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4124","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4125","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4126","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4127","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4128","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4129","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4130","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4131","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4132","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4133","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4134","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4135","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4136","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4137","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4138","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4139","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4140","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4141","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4142","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4143","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4144","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4145","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4146","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4147","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4148","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4149","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4150","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4151","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4152","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4153","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4154","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4155","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4156","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4157","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4158","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4159","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4160","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4161","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4162","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4163","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4164","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4165","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4166","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4167","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4168","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4169","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4170","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4171","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4172","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4173","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4174","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4175","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4176","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4177","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4178","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4179","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4180","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4181","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4182","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4183","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4184","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4185","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4186","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4187","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4188","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4189","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4190","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4191","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4192","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4193","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4194","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4195","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4196","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4197","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4198","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4199","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4200","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4201","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4202","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4203","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4204","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4205","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4206","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4207","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4208","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4209","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4210","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4211","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4212","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4213","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4214","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4215","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4216","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4217","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4218","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4219","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4220","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4221","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4222","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4223","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4224","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4225","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4226","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4227","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4228","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4229","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4230","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4231","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4232","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4233","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4234","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4235","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4236","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4237","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4238","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4239","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4240","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4241","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4242","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4243","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4244","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4245","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4246","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4247","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4248","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4249","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4250","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4251","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4252","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4253","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4254","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4255","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4256","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4257","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4258","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4259","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4260","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4261","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4262","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4263","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4264","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4265","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4266","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4267","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
