"Step","no-actors 1 (2024-01-18 03:13) - Best Reward","no-actors 1 (2024-01-18 03:13) - Best Reward__MIN","no-actors 1 (2024-01-18 03:13) - Best Reward__MAX","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-09 03:02) - Best Reward","no-actors 1 (2024-01-09 03:02) - Best Reward__MIN","no-actors 1 (2024-01-09 03:02) - Best Reward__MAX","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MAX"
"3036","20945.81811356544","20945.81811356544","20945.81811356544","2.4294514298439025","2.4294514298439025","2.4294514298439025","20545.570909929276","20545.570909929276","20545.570909929276","2.5271395087242126","2.5271395087242126","2.5271395087242126"
"3037","20945.81811356544","20945.81811356544","20945.81811356544","2.4297518968582152","2.4297518968582152","2.4297518968582152","20545.570909929276","20545.570909929276","20545.570909929276","2.530545246601105","2.530545246601105","2.530545246601105"
"3038","20945.81811356544","20945.81811356544","20945.81811356544","2.428028333187103","2.428028333187103","2.428028333187103","20545.570909929276","20545.570909929276","20545.570909929276","2.5277458667755126","2.5277458667755126","2.5277458667755126"
"3039","20945.81811356544","20945.81811356544","20945.81811356544","2.444475865364075","2.444475865364075","2.444475865364075","20545.570909929276","20545.570909929276","20545.570909929276","2.5274278283119203","2.5274278283119203","2.5274278283119203"
"3040","20945.81811356544","20945.81811356544","20945.81811356544","2.4289873838424683","2.4289873838424683","2.4289873838424683","20545.570909929276","20545.570909929276","20545.570909929276","2.52224999666214","2.52224999666214","2.52224999666214"
"3041","20945.81811356544","20945.81811356544","20945.81811356544","2.4303823709487915","2.4303823709487915","2.4303823709487915","20545.570909929276","20545.570909929276","20545.570909929276","2.5219100952148437","2.5219100952148437","2.5219100952148437"
"3042","20945.81811356544","20945.81811356544","20945.81811356544","2.4355190992355347","2.4355190992355347","2.4355190992355347","20545.570909929276","20545.570909929276","20545.570909929276","2.5111873865127565","2.5111873865127565","2.5111873865127565"
"3043","20945.81811356544","20945.81811356544","20945.81811356544","2.427180051803589","2.427180051803589","2.427180051803589","20545.570909929276","20545.570909929276","20545.570909929276","2.5275480270385744","2.5275480270385744","2.5275480270385744"
"3044","20945.81811356544","20945.81811356544","20945.81811356544","2.4274856567382814","2.4274856567382814","2.4274856567382814","20545.570909929276","20545.570909929276","20545.570909929276","2.5148948788642884","2.5148948788642884","2.5148948788642884"
"3045","20945.81811356544","20945.81811356544","20945.81811356544","2.434950578212738","2.434950578212738","2.434950578212738","20545.570909929276","20545.570909929276","20545.570909929276","2.531363880634308","2.531363880634308","2.531363880634308"
"3046","20945.81811356544","20945.81811356544","20945.81811356544","2.4257410764694214","2.4257410764694214","2.4257410764694214","20545.570909929276","20545.570909929276","20545.570909929276","2.5419764518737793","2.5419764518737793","2.5419764518737793"
"3047","20945.81811356544","20945.81811356544","20945.81811356544","2.4311006546020506","2.4311006546020506","2.4311006546020506","20545.570909929276","20545.570909929276","20545.570909929276","2.5259356617927553","2.5259356617927553","2.5259356617927553"
"3048","20945.81811356544","20945.81811356544","20945.81811356544","2.425051486492157","2.425051486492157","2.425051486492157","20545.570909929276","20545.570909929276","20545.570909929276","2.51741509437561","2.51741509437561","2.51741509437561"
"3049","20945.81811356544","20945.81811356544","20945.81811356544","2.4282121896743774","2.4282121896743774","2.4282121896743774","20545.570909929276","20545.570909929276","20545.570909929276","2.525645542144775","2.525645542144775","2.525645542144775"
"3050","20945.81811356544","20945.81811356544","20945.81811356544","2.426125872135162","2.426125872135162","2.426125872135162","20545.570909929276","20545.570909929276","20545.570909929276","2.542991840839386","2.542991840839386","2.542991840839386"
"3051","20945.81811356544","20945.81811356544","20945.81811356544","2.432434952259064","2.432434952259064","2.432434952259064","20545.570909929276","20545.570909929276","20545.570909929276","2.5415923237800597","2.5415923237800597","2.5415923237800597"
"3052","20945.81811356544","20945.81811356544","20945.81811356544","2.4369391083717344","2.4369391083717344","2.4369391083717344","20545.570909929276","20545.570909929276","20545.570909929276","2.5127364873886107","2.5127364873886107","2.5127364873886107"
"3053","20945.81811356544","20945.81811356544","20945.81811356544","2.429940164089203","2.429940164089203","2.429940164089203","20545.570909929276","20545.570909929276","20545.570909929276","2.518755888938904","2.518755888938904","2.518755888938904"
"3054","20945.81811356544","20945.81811356544","20945.81811356544","2.4315789341926575","2.4315789341926575","2.4315789341926575","20545.570909929276","20545.570909929276","20545.570909929276","2.5231258869171143","2.5231258869171143","2.5231258869171143"
"3055","20945.81811356544","20945.81811356544","20945.81811356544","2.4324212670326233","2.4324212670326233","2.4324212670326233","20545.570909929276","20545.570909929276","20545.570909929276","2.520438849925995","2.520438849925995","2.520438849925995"
"3056","20945.81811356544","20945.81811356544","20945.81811356544","2.4315472841262817","2.4315472841262817","2.4315472841262817","20545.570909929276","20545.570909929276","20545.570909929276","2.5123802781105042","2.5123802781105042","2.5123802781105042"
"3057","20945.81811356544","20945.81811356544","20945.81811356544","2.4241992831230164","2.4241992831230164","2.4241992831230164","20545.570909929276","20545.570909929276","20545.570909929276","2.526926779747009","2.526926779747009","2.526926779747009"
"3058","20945.81811356544","20945.81811356544","20945.81811356544","2.430398726463318","2.430398726463318","2.430398726463318","20545.570909929276","20545.570909929276","20545.570909929276","2.5247387409210207","2.5247387409210207","2.5247387409210207"
"3059","20945.81811356544","20945.81811356544","20945.81811356544","2.4311933636665346","2.4311933636665346","2.4311933636665346","20545.570909929276","20545.570909929276","20545.570909929276","2.5181722164154055","2.5181722164154055","2.5181722164154055"
"3060","20945.81811356544","20945.81811356544","20945.81811356544","2.4290730118751527","2.4290730118751527","2.4290730118751527","20545.570909929276","20545.570909929276","20545.570909929276","2.522195839881897","2.522195839881897","2.522195839881897"
"3061","20945.81811356544","20945.81811356544","20945.81811356544","2.433420145511627","2.433420145511627","2.433420145511627","20545.570909929276","20545.570909929276","20545.570909929276","2.518030846118927","2.518030846118927","2.518030846118927"
"3062","20945.81811356544","20945.81811356544","20945.81811356544","2.4279882669448853","2.4279882669448853","2.4279882669448853","20545.570909929276","20545.570909929276","20545.570909929276","2.520609104633331","2.520609104633331","2.520609104633331"
"3063","20945.81811356544","20945.81811356544","20945.81811356544","2.437312376499176","2.437312376499176","2.437312376499176","20545.570909929276","20545.570909929276","20545.570909929276","2.530430805683136","2.530430805683136","2.530430805683136"
"3064","20945.81811356544","20945.81811356544","20945.81811356544","2.4318784832954408","2.4318784832954408","2.4318784832954408","20545.570909929276","20545.570909929276","20545.570909929276","2.517698109149933","2.517698109149933","2.517698109149933"
"3065","20945.81811356544","20945.81811356544","20945.81811356544","2.4292542815208433","2.4292542815208433","2.4292542815208433","20545.570909929276","20545.570909929276","20545.570909929276","2.5174346208572387","2.5174346208572387","2.5174346208572387"
"3066","20945.81811356544","20945.81811356544","20945.81811356544","2.431999671459198","2.431999671459198","2.431999671459198","20545.570909929276","20545.570909929276","20545.570909929276","2.509909522533417","2.509909522533417","2.509909522533417"
"3067","20945.81811356544","20945.81811356544","20945.81811356544","2.435794746875763","2.435794746875763","2.435794746875763","20545.570909929276","20545.570909929276","20545.570909929276","2.5105021834373473","2.5105021834373473","2.5105021834373473"
"3068","20945.81811356544","20945.81811356544","20945.81811356544","2.4305999994277956","2.4305999994277956","2.4305999994277956","20545.570909929276","20545.570909929276","20545.570909929276","2.530990707874298","2.530990707874298","2.530990707874298"
"3069","20945.81811356544","20945.81811356544","20945.81811356544","2.436766529083252","2.436766529083252","2.436766529083252","20545.570909929276","20545.570909929276","20545.570909929276","2.52251079082489","2.52251079082489","2.52251079082489"
"3070","20945.81811356544","20945.81811356544","20945.81811356544","2.4297982096672057","2.4297982096672057","2.4297982096672057","20545.570909929276","20545.570909929276","20545.570909929276","2.511863100528717","2.511863100528717","2.511863100528717"
"3071","20945.81811356544","20945.81811356544","20945.81811356544","2.4373316168785095","2.4373316168785095","2.4373316168785095","20545.570909929276","20545.570909929276","20545.570909929276","2.5187037348747254","2.5187037348747254","2.5187037348747254"
"3072","20945.81811356544","20945.81811356544","20945.81811356544","2.4302616715431213","2.4302616715431213","2.4302616715431213","20545.570909929276","20545.570909929276","20545.570909929276","2.512812554836273","2.512812554836273","2.512812554836273"
"3073","20945.81811356544","20945.81811356544","20945.81811356544","2.4309698820114134","2.4309698820114134","2.4309698820114134","20545.570909929276","20545.570909929276","20545.570909929276","2.516028618812561","2.516028618812561","2.516028618812561"
"3074","20945.81811356544","20945.81811356544","20945.81811356544","2.43240772485733","2.43240772485733","2.43240772485733","20545.570909929276","20545.570909929276","20545.570909929276","2.5242350578308104","2.5242350578308104","2.5242350578308104"
"3075","20945.81811356544","20945.81811356544","20945.81811356544","2.435895097255707","2.435895097255707","2.435895097255707","20545.570909929276","20545.570909929276","20545.570909929276","2.513042938709259","2.513042938709259","2.513042938709259"
"3076","20945.81811356544","20945.81811356544","20945.81811356544","2.429249894618988","2.429249894618988","2.429249894618988","20545.570909929276","20545.570909929276","20545.570909929276","2.5058680057525633","2.5058680057525633","2.5058680057525633"
"3077","20945.81811356544","20945.81811356544","20945.81811356544","2.4344860911369324","2.4344860911369324","2.4344860911369324","20545.570909929276","20545.570909929276","20545.570909929276","2.501501035690308","2.501501035690308","2.501501035690308"
"3078","20945.81811356544","20945.81811356544","20945.81811356544","2.424929749965668","2.424929749965668","2.424929749965668","20545.570909929276","20545.570909929276","20545.570909929276","2.508029246330261","2.508029246330261","2.508029246330261"
"3079","20945.81811356544","20945.81811356544","20945.81811356544","2.4332893252372743","2.4332893252372743","2.4332893252372743","20545.570909929276","20545.570909929276","20545.570909929276","2.490688109397888","2.490688109397888","2.490688109397888"
"3080","20945.81811356544","20945.81811356544","20945.81811356544","2.427668595314026","2.427668595314026","2.427668595314026","20545.570909929276","20545.570909929276","20545.570909929276","2.4941893339157106","2.4941893339157106","2.4941893339157106"
"3081","20945.81811356544","20945.81811356544","20945.81811356544","2.424539303779602","2.424539303779602","2.424539303779602","20545.570909929276","20545.570909929276","20545.570909929276","2.5059431314468386","2.5059431314468386","2.5059431314468386"
"3082","20945.81811356544","20945.81811356544","20945.81811356544","2.4235116720199583","2.4235116720199583","2.4235116720199583","20545.570909929276","20545.570909929276","20545.570909929276","2.5013414144515993","2.5013414144515993","2.5013414144515993"
"3083","20945.81811356544","20945.81811356544","20945.81811356544","2.4388569712638857","2.4388569712638857","2.4388569712638857","20545.570909929276","20545.570909929276","20545.570909929276","2.5072035908699037","2.5072035908699037","2.5072035908699037"
"3084","20945.81811356544","20945.81811356544","20945.81811356544","2.4319256782531737","2.4319256782531737","2.4319256782531737","20545.570909929276","20545.570909929276","20545.570909929276","2.5076153755187987","2.5076153755187987","2.5076153755187987"
"3085","20945.81811356544","20945.81811356544","20945.81811356544","2.4225780367851257","2.4225780367851257","2.4225780367851257","20545.570909929276","20545.570909929276","20545.570909929276","2.5089862823486326","2.5089862823486326","2.5089862823486326"
"3086","20945.81811356544","20945.81811356544","20945.81811356544","2.4338772892951965","2.4338772892951965","2.4338772892951965","20545.570909929276","20545.570909929276","20545.570909929276","2.488735795021057","2.488735795021057","2.488735795021057"
"3087","20945.81811356544","20945.81811356544","20945.81811356544","2.424490547180176","2.424490547180176","2.424490547180176","20545.570909929276","20545.570909929276","20545.570909929276","2.503722643852234","2.503722643852234","2.503722643852234"
"3088","20945.81811356544","20945.81811356544","20945.81811356544","2.427118945121765","2.427118945121765","2.427118945121765","20545.570909929276","20545.570909929276","20545.570909929276","2.4965808987617493","2.4965808987617493","2.4965808987617493"
"3089","20945.81811356544","20945.81811356544","20945.81811356544","2.4282535791397093","2.4282535791397093","2.4282535791397093","20545.570909929276","20545.570909929276","20545.570909929276","2.5139978647232057","2.5139978647232057","2.5139978647232057"
"3090","20945.81811356544","20945.81811356544","20945.81811356544","2.432339644432068","2.432339644432068","2.432339644432068","20545.570909929276","20545.570909929276","20545.570909929276","2.5096067786216736","2.5096067786216736","2.5096067786216736"
"3091","20945.81811356544","20945.81811356544","20945.81811356544","2.431375205516815","2.431375205516815","2.431375205516815","20545.570909929276","20545.570909929276","20545.570909929276","2.509898042678833","2.509898042678833","2.509898042678833"
"3092","20945.81811356544","20945.81811356544","20945.81811356544","2.4437339067459107","2.4437339067459107","2.4437339067459107","20545.570909929276","20545.570909929276","20545.570909929276","2.503638303279877","2.503638303279877","2.503638303279877"
"3093","20945.81811356544","20945.81811356544","20945.81811356544","2.4280953645706176","2.4280953645706176","2.4280953645706176","20545.570909929276","20545.570909929276","20545.570909929276","2.4976879358291626","2.4976879358291626","2.4976879358291626"
"3094","20945.81811356544","20945.81811356544","20945.81811356544","2.4465630054473877","2.4465630054473877","2.4465630054473877","20545.570909929276","20545.570909929276","20545.570909929276","2.4930599212646483","2.4930599212646483","2.4930599212646483"
"3095","20945.81811356544","20945.81811356544","20945.81811356544","2.4407742738723757","2.4407742738723757","2.4407742738723757","20545.570909929276","20545.570909929276","20545.570909929276","2.5083489537239076","2.5083489537239076","2.5083489537239076"
"3096","20945.81811356544","20945.81811356544","20945.81811356544","2.4285082459449767","2.4285082459449767","2.4285082459449767","20545.570909929276","20545.570909929276","20545.570909929276","2.507315969467163","2.507315969467163","2.507315969467163"
"3097","20945.81811356544","20945.81811356544","20945.81811356544","2.4344919204711912","2.4344919204711912","2.4344919204711912","20545.570909929276","20545.570909929276","20545.570909929276","2.491499423980713","2.491499423980713","2.491499423980713"
"3098","20945.81811356544","20945.81811356544","20945.81811356544","2.4322018027305603","2.4322018027305603","2.4322018027305603","20545.570909929276","20545.570909929276","20545.570909929276","2.499824011325836","2.499824011325836","2.499824011325836"
"3099","20945.81811356544","20945.81811356544","20945.81811356544","2.435801994800568","2.435801994800568","2.435801994800568","20545.570909929276","20545.570909929276","20545.570909929276","2.504092645645142","2.504092645645142","2.504092645645142"
"3100","20945.81811356544","20945.81811356544","20945.81811356544","2.429813551902771","2.429813551902771","2.429813551902771","20545.570909929276","20545.570909929276","20545.570909929276","2.505499303340912","2.505499303340912","2.505499303340912"
"3101","20945.81811356544","20945.81811356544","20945.81811356544","2.432898771762848","2.432898771762848","2.432898771762848","20545.570909929276","20545.570909929276","20545.570909929276","2.491107678413391","2.491107678413391","2.491107678413391"
"3102","20945.81811356544","20945.81811356544","20945.81811356544","2.430840539932251","2.430840539932251","2.430840539932251","20545.570909929276","20545.570909929276","20545.570909929276","2.4975248694419863","2.4975248694419863","2.4975248694419863"
"3103","20945.81811356544","20945.81811356544","20945.81811356544","2.4303010582923887","2.4303010582923887","2.4303010582923887","20545.570909929276","20545.570909929276","20545.570909929276","2.4959630370140076","2.4959630370140076","2.4959630370140076"
"3104","20945.81811356544","20945.81811356544","20945.81811356544","2.426327812671661","2.426327812671661","2.426327812671661","20545.570909929276","20545.570909929276","20545.570909929276","2.491722559928894","2.491722559928894","2.491722559928894"
"3105","20945.81811356544","20945.81811356544","20945.81811356544","2.4267680287361144","2.4267680287361144","2.4267680287361144","20545.570909929276","20545.570909929276","20545.570909929276","2.493659698963165","2.493659698963165","2.493659698963165"
"3106","20945.81811356544","20945.81811356544","20945.81811356544","2.42744562625885","2.42744562625885","2.42744562625885","20545.570909929276","20545.570909929276","20545.570909929276","2.490996444225311","2.490996444225311","2.490996444225311"
"3107","20945.81811356544","20945.81811356544","20945.81811356544","2.421021556854248","2.421021556854248","2.421021556854248","20545.570909929276","20545.570909929276","20545.570909929276","2.4928853511810303","2.4928853511810303","2.4928853511810303"
"3108","20945.81811356544","20945.81811356544","20945.81811356544","2.4246253490448","2.4246253490448","2.4246253490448","20545.570909929276","20545.570909929276","20545.570909929276","2.482135701179504","2.482135701179504","2.482135701179504"
"3109","20945.81811356544","20945.81811356544","20945.81811356544","2.437017798423767","2.437017798423767","2.437017798423767","20545.570909929276","20545.570909929276","20545.570909929276","2.4808759331703185","2.4808759331703185","2.4808759331703185"
"3110","20945.81811356544","20945.81811356544","20945.81811356544","2.4312083959579467","2.4312083959579467","2.4312083959579467","20545.570909929276","20545.570909929276","20545.570909929276","2.493054223060608","2.493054223060608","2.493054223060608"
"3111","20945.81811356544","20945.81811356544","20945.81811356544","2.430941653251648","2.430941653251648","2.430941653251648","20545.570909929276","20545.570909929276","20545.570909929276","2.4970088720321657","2.4970088720321657","2.4970088720321657"
"3112","20945.81811356544","20945.81811356544","20945.81811356544","2.4245792388916017","2.4245792388916017","2.4245792388916017","20545.570909929276","20545.570909929276","20545.570909929276","2.491031312942505","2.491031312942505","2.491031312942505"
"3113","20945.81811356544","20945.81811356544","20945.81811356544","2.4237969517707825","2.4237969517707825","2.4237969517707825","20545.570909929276","20545.570909929276","20545.570909929276","2.4883303880691527","2.4883303880691527","2.4883303880691527"
"3114","20945.81811356544","20945.81811356544","20945.81811356544","2.424278962612152","2.424278962612152","2.424278962612152","20545.570909929276","20545.570909929276","20545.570909929276","2.5002086043357847","2.5002086043357847","2.5002086043357847"
"3115","20945.81811356544","20945.81811356544","20945.81811356544","2.429162085056305","2.429162085056305","2.429162085056305","20545.570909929276","20545.570909929276","20545.570909929276","2.493000400066376","2.493000400066376","2.493000400066376"
"3116","20945.81811356544","20945.81811356544","20945.81811356544","2.421773540973663","2.421773540973663","2.421773540973663","20545.570909929276","20545.570909929276","20545.570909929276","2.4990014910697935","2.4990014910697935","2.4990014910697935"
"3117","20945.81811356544","20945.81811356544","20945.81811356544","2.432083749771118","2.432083749771118","2.432083749771118","20545.570909929276","20545.570909929276","20545.570909929276","2.489849531650543","2.489849531650543","2.489849531650543"
"3118","20945.81811356544","20945.81811356544","20945.81811356544","2.436950421333313","2.436950421333313","2.436950421333313","20545.570909929276","20545.570909929276","20545.570909929276","2.4973955154418945","2.4973955154418945","2.4973955154418945"
"3119","20945.81811356544","20945.81811356544","20945.81811356544","2.425662267208099","2.425662267208099","2.425662267208099","20545.570909929276","20545.570909929276","20545.570909929276","2.493373417854309","2.493373417854309","2.493373417854309"
"3120","20945.81811356544","20945.81811356544","20945.81811356544","2.4319484710693358","2.4319484710693358","2.4319484710693358","20545.570909929276","20545.570909929276","20545.570909929276","2.49550313949585","2.49550313949585","2.49550313949585"
"3121","20945.81811356544","20945.81811356544","20945.81811356544","2.4310755014419554","2.4310755014419554","2.4310755014419554","20545.570909929276","20545.570909929276","20545.570909929276","2.499113368988037","2.499113368988037","2.499113368988037"
"3122","20945.81811356544","20945.81811356544","20945.81811356544","2.4300726294517516","2.4300726294517516","2.4300726294517516","20545.570909929276","20545.570909929276","20545.570909929276","2.4968539595603945","2.4968539595603945","2.4968539595603945"
"3123","20945.81811356544","20945.81811356544","20945.81811356544","2.4310429215431215","2.4310429215431215","2.4310429215431215","20545.570909929276","20545.570909929276","20545.570909929276","2.488530933856964","2.488530933856964","2.488530933856964"
"3124","20945.81811356544","20945.81811356544","20945.81811356544","2.437046754360199","2.437046754360199","2.437046754360199","20545.570909929276","20545.570909929276","20545.570909929276","2.5003018260002134","2.5003018260002134","2.5003018260002134"
"3125","20945.81811356544","20945.81811356544","20945.81811356544","2.424679219722748","2.424679219722748","2.424679219722748","20545.570909929276","20545.570909929276","20545.570909929276","2.485754930973053","2.485754930973053","2.485754930973053"
"3126","20945.81811356544","20945.81811356544","20945.81811356544","2.427717590332031","2.427717590332031","2.427717590332031","20545.570909929276","20545.570909929276","20545.570909929276","2.49897186756134","2.49897186756134","2.49897186756134"
"3127","20945.81811356544","20945.81811356544","20945.81811356544","2.421287941932678","2.421287941932678","2.421287941932678","20545.570909929276","20545.570909929276","20545.570909929276","2.484344708919525","2.484344708919525","2.484344708919525"
"3128","20945.81811356544","20945.81811356544","20945.81811356544","2.4324266076087953","2.4324266076087953","2.4324266076087953","20545.570909929276","20545.570909929276","20545.570909929276","2.4821833968162537","2.4821833968162537","2.4821833968162537"
"3129","20945.81811356544","20945.81811356544","20945.81811356544","2.428119683265686","2.428119683265686","2.428119683265686","20545.570909929276","20545.570909929276","20545.570909929276","2.477353823184967","2.477353823184967","2.477353823184967"
"3130","20945.81811356544","20945.81811356544","20945.81811356544","2.4367963075637817","2.4367963075637817","2.4367963075637817","20545.570909929276","20545.570909929276","20545.570909929276","2.482883334159851","2.482883334159851","2.482883334159851"
"3131","20945.81811356544","20945.81811356544","20945.81811356544","2.4287172675132753","2.4287172675132753","2.4287172675132753","20545.570909929276","20545.570909929276","20545.570909929276","2.485926866531372","2.485926866531372","2.485926866531372"
"3132","20945.81811356544","20945.81811356544","20945.81811356544","2.4312338709831236","2.4312338709831236","2.4312338709831236","20545.570909929276","20545.570909929276","20545.570909929276","2.470791816711426","2.470791816711426","2.470791816711426"
"3133","20945.81811356544","20945.81811356544","20945.81811356544","2.4331707239151","2.4331707239151","2.4331707239151","20545.570909929276","20545.570909929276","20545.570909929276","2.485406792163849","2.485406792163849","2.485406792163849"
"3134","20945.81811356544","20945.81811356544","20945.81811356544","2.4292357206344604","2.4292357206344604","2.4292357206344604","20545.570909929276","20545.570909929276","20545.570909929276","2.4765249490737915","2.4765249490737915","2.4765249490737915"
"3135","20945.81811356544","20945.81811356544","20945.81811356544","2.4240460872650145","2.4240460872650145","2.4240460872650145","20545.570909929276","20545.570909929276","20545.570909929276","2.469148278236389","2.469148278236389","2.469148278236389"
"3136","20945.81811356544","20945.81811356544","20945.81811356544","2.4217382788658144","2.4217382788658144","2.4217382788658144","20545.570909929276","20545.570909929276","20545.570909929276","2.4739981055259705","2.4739981055259705","2.4739981055259705"
"3137","20945.81811356544","20945.81811356544","20945.81811356544","2.4329190611839295","2.4329190611839295","2.4329190611839295","20545.570909929276","20545.570909929276","20545.570909929276","2.4727430820465086","2.4727430820465086","2.4727430820465086"
"3138","20945.81811356544","20945.81811356544","20945.81811356544","2.421751415729523","2.421751415729523","2.421751415729523","20545.570909929276","20545.570909929276","20545.570909929276","2.480816352367401","2.480816352367401","2.480816352367401"
"3139","20945.81811356544","20945.81811356544","20945.81811356544","2.430118906497955","2.430118906497955","2.430118906497955","20545.570909929276","20545.570909929276","20545.570909929276","2.48261159658432","2.48261159658432","2.48261159658432"
"3140","20945.81811356544","20945.81811356544","20945.81811356544","2.4359962701797486","2.4359962701797486","2.4359962701797486","20545.570909929276","20545.570909929276","20545.570909929276","2.476957070827484","2.476957070827484","2.476957070827484"
"3141","20945.81811356544","20945.81811356544","20945.81811356544","2.4222959160804747","2.4222959160804747","2.4222959160804747","20545.570909929276","20545.570909929276","20545.570909929276","2.4855780720710756","2.4855780720710756","2.4855780720710756"
"3142","20945.81811356544","20945.81811356544","20945.81811356544","2.428813123703003","2.428813123703003","2.428813123703003","20545.570909929276","20545.570909929276","20545.570909929276","2.478216516971588","2.478216516971588","2.478216516971588"
"3143","20945.81811356544","20945.81811356544","20945.81811356544","2.4249837040901183","2.4249837040901183","2.4249837040901183","20545.570909929276","20545.570909929276","20545.570909929276","2.474056529998779","2.474056529998779","2.474056529998779"
"3144","20945.81811356544","20945.81811356544","20945.81811356544","2.423281180858612","2.423281180858612","2.423281180858612","20545.570909929276","20545.570909929276","20545.570909929276","2.48670334815979","2.48670334815979","2.48670334815979"
"3145","20945.81811356544","20945.81811356544","20945.81811356544","2.4284753799438477","2.4284753799438477","2.4284753799438477","20545.570909929276","20545.570909929276","20545.570909929276","2.479715096950531","2.479715096950531","2.479715096950531"
"3146","20945.81811356544","20945.81811356544","20945.81811356544","2.4229126453399656","2.4229126453399656","2.4229126453399656","20545.570909929276","20545.570909929276","20545.570909929276","2.470620036125183","2.470620036125183","2.470620036125183"
"3147","20945.81811356544","20945.81811356544","20945.81811356544","2.421547567844391","2.421547567844391","2.421547567844391","20545.570909929276","20545.570909929276","20545.570909929276","2.4708443880081177","2.4708443880081177","2.4708443880081177"
"3148","20945.81811356544","20945.81811356544","20945.81811356544","2.4254846930503846","2.4254846930503846","2.4254846930503846","20545.570909929276","20545.570909929276","20545.570909929276","2.4735722064971926","2.4735722064971926","2.4735722064971926"
"3149","20945.81811356544","20945.81811356544","20945.81811356544","2.428625929355621","2.428625929355621","2.428625929355621","20545.570909929276","20545.570909929276","20545.570909929276","2.477281904220581","2.477281904220581","2.477281904220581"
"3150","20945.81811356544","20945.81811356544","20945.81811356544","2.42637186050415","2.42637186050415","2.42637186050415","20545.570909929276","20545.570909929276","20545.570909929276","2.4603495001792908","2.4603495001792908","2.4603495001792908"
"3151","20945.81811356544","20945.81811356544","20945.81811356544","2.42786248922348","2.42786248922348","2.42786248922348","20545.570909929276","20545.570909929276","20545.570909929276","2.4719542622566224","2.4719542622566224","2.4719542622566224"
"3152","20945.81811356544","20945.81811356544","20945.81811356544","2.4253785014152527","2.4253785014152527","2.4253785014152527","20545.570909929276","20545.570909929276","20545.570909929276","2.4928171634674072","2.4928171634674072","2.4928171634674072"
"3153","20945.81811356544","20945.81811356544","20945.81811356544","2.4268157362937925","2.4268157362937925","2.4268157362937925","20545.570909929276","20545.570909929276","20545.570909929276","2.4725645542144776","2.4725645542144776","2.4725645542144776"
"3154","20945.81811356544","20945.81811356544","20945.81811356544","2.4244517207145693","2.4244517207145693","2.4244517207145693","20545.570909929276","20545.570909929276","20545.570909929276","2.4698983430862427","2.4698983430862427","2.4698983430862427"
"3155","20945.81811356544","20945.81811356544","20945.81811356544","2.4269055366516112","2.4269055366516112","2.4269055366516112","20545.570909929276","20545.570909929276","20545.570909929276","2.4777422189712524","2.4777422189712524","2.4777422189712524"
"3156","20945.81811356544","20945.81811356544","20945.81811356544","2.417214334011078","2.417214334011078","2.417214334011078","20545.570909929276","20545.570909929276","20545.570909929276","2.4692311882972717","2.4692311882972717","2.4692311882972717"
"3157","20945.81811356544","20945.81811356544","20945.81811356544","2.4309297680854796","2.4309297680854796","2.4309297680854796","20545.570909929276","20545.570909929276","20545.570909929276","2.463772189617157","2.463772189617157","2.463772189617157"
"3158","20945.81811356544","20945.81811356544","20945.81811356544","2.420521557331085","2.420521557331085","2.420521557331085","20545.570909929276","20545.570909929276","20545.570909929276","2.4681185245513917","2.4681185245513917","2.4681185245513917"
"3159","20945.81811356544","20945.81811356544","20945.81811356544","2.41407595872879","2.41407595872879","2.41407595872879","20545.570909929276","20545.570909929276","20545.570909929276","2.4673415541648867","2.4673415541648867","2.4673415541648867"
"3160","20945.81811356544","20945.81811356544","20945.81811356544","2.4289249062538145","2.4289249062538145","2.4289249062538145","20545.570909929276","20545.570909929276","20545.570909929276","2.469707691669464","2.469707691669464","2.469707691669464"
"3161","20945.81811356544","20945.81811356544","20945.81811356544","2.428064453601837","2.428064453601837","2.428064453601837","20545.570909929276","20545.570909929276","20545.570909929276","2.4783129930496215","2.4783129930496215","2.4783129930496215"
"3162","20945.81811356544","20945.81811356544","20945.81811356544","2.4189977288246154","2.4189977288246154","2.4189977288246154","20545.570909929276","20545.570909929276","20545.570909929276","2.473247158527374","2.473247158527374","2.473247158527374"
"3163","20945.81811356544","20945.81811356544","20945.81811356544","2.417221987247467","2.417221987247467","2.417221987247467","20545.570909929276","20545.570909929276","20545.570909929276","2.4624356031417847","2.4624356031417847","2.4624356031417847"
"3164","20945.81811356544","20945.81811356544","20945.81811356544","2.421974980831146","2.421974980831146","2.421974980831146","20545.570909929276","20545.570909929276","20545.570909929276","2.4699666142463683","2.4699666142463683","2.4699666142463683"
"3165","20945.81811356544","20945.81811356544","20945.81811356544","2.4160181403160097","2.4160181403160097","2.4160181403160097","20545.570909929276","20545.570909929276","20545.570909929276","2.4620187997817995","2.4620187997817995","2.4620187997817995"
