"Step","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MIN","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MAX","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MIN","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MAX","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MIN","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MAX","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MAX"
"1771","2.553257954120636","2.553257954120636","2.553257954120636","2.8711875319480895","2.8711875319480895","2.8711875319480895","3.1287348747253416","3.1287348747253416","3.1287348747253416","2.860400688648224","2.860400688648224","2.860400688648224","4.5193270444869995","4.5193270444869995","4.5193270444869995"
"1772","2.558342730998993","2.558342730998993","2.558342730998993","2.8916478395462035","2.8916478395462035","2.8916478395462035","3.123132014274597","3.123132014274597","3.123132014274597","2.884601378440857","2.884601378440857","2.884601378440857","4.504579687118531","4.504579687118531","4.504579687118531"
"1773","2.537375259399414","2.537375259399414","2.537375259399414","2.87558057308197","2.87558057308197","2.87558057308197","3.1203317523002623","3.1203317523002623","3.1203317523002623","2.8466396927833557","2.8466396927833557","2.8466396927833557","4.4871985673904415","4.4871985673904415","4.4871985673904415"
"1774","2.5498106122016906","2.5498106122016906","2.5498106122016906","2.8616010785102843","2.8616010785102843","2.8616010785102843","3.114251494407654","3.114251494407654","3.114251494407654","2.852804660797119","2.852804660797119","2.852804660797119","4.5206201553344725","4.5206201553344725","4.5206201553344725"
"1775","2.5338207602500917","2.5338207602500917","2.5338207602500917","2.8888054490089417","2.8888054490089417","2.8888054490089417","3.135289657115936","3.135289657115936","3.135289657115936","2.8594747304916384","2.8594747304916384","2.8594747304916384","4.507487368583679","4.507487368583679","4.507487368583679"
"1776","2.5542999744415282","2.5542999744415282","2.5542999744415282","2.876980412006378","2.876980412006378","2.876980412006378","3.107169818878174","3.107169818878174","3.107169818878174","2.856409966945648","2.856409966945648","2.856409966945648","4.526340198516846","4.526340198516846","4.526340198516846"
"1777","2.5591917634010315","2.5591917634010315","2.5591917634010315","2.872914457321167","2.872914457321167","2.872914457321167","3.112003302574158","3.112003302574158","3.112003302574158","2.8600409030914307","2.8600409030914307","2.8600409030914307","4.4985480308532715","4.4985480308532715","4.4985480308532715"
"1778","2.5486883997917174","2.5486883997917174","2.5486883997917174","2.8617402791976927","2.8617402791976927","2.8617402791976927","3.1122254848480226","3.1122254848480226","3.1122254848480226","2.8532132506370544","2.8532132506370544","2.8532132506370544","4.487815165519715","4.487815165519715","4.487815165519715"
"1779","2.5449137449264527","2.5449137449264527","2.5449137449264527","2.8815638065338134","2.8815638065338134","2.8815638065338134","3.1184316873550415","3.1184316873550415","3.1184316873550415","2.867130470275879","2.867130470275879","2.867130470275879","4.519023704528808","4.519023704528808","4.519023704528808"
"1780","2.568175804615021","2.568175804615021","2.568175804615021","2.87699670791626","2.87699670791626","2.87699670791626","3.103571832180023","3.103571832180023","3.103571832180023","2.862245810031891","2.862245810031891","2.862245810031891","4.483700609207153","4.483700609207153","4.483700609207153"
"1781","2.5440338492393493","2.5440338492393493","2.5440338492393493","2.865961718559265","2.865961718559265","2.865961718559265","3.092412865161896","3.092412865161896","3.092412865161896","2.8516449451446535","2.8516449451446535","2.8516449451446535","4.471886372566223","4.471886372566223","4.471886372566223"
"1782","2.5451815366744994","2.5451815366744994","2.5451815366744994","2.8717185378074648","2.8717185378074648","2.8717185378074648","3.1033096313476562","3.1033096313476562","3.1033096313476562","2.841100883483887","2.841100883483887","2.841100883483887","4.506109285354614","4.506109285354614","4.506109285354614"
"1783","2.550025022029877","2.550025022029877","2.550025022029877","2.8698917865753173","2.8698917865753173","2.8698917865753173","3.10341362953186","3.10341362953186","3.10341362953186","2.874220776557922","2.874220776557922","2.874220776557922","4.483657312393189","4.483657312393189","4.483657312393189"
"1784","2.552496552467346","2.552496552467346","2.552496552467346","2.866783249378204","2.866783249378204","2.866783249378204","3.1348090291023256","3.1348090291023256","3.1348090291023256","2.866985583305359","2.866985583305359","2.866985583305359","4.494888424873352","4.494888424873352","4.494888424873352"
"1785","2.54274525642395","2.54274525642395","2.54274525642395","2.872047781944275","2.872047781944275","2.872047781944275","3.114790177345276","3.114790177345276","3.114790177345276","2.8621023178100584","2.8621023178100584","2.8621023178100584","4.509752559661865","4.509752559661865","4.509752559661865"
"1786","2.553944134712219","2.553944134712219","2.553944134712219","2.871561014652252","2.871561014652252","2.871561014652252","3.126019525527954","3.126019525527954","3.126019525527954","2.89179470539093","2.89179470539093","2.89179470539093","4.507928633689881","4.507928633689881","4.507928633689881"
"1787","2.5487354397773743","2.5487354397773743","2.5487354397773743","2.8485381245613097","2.8485381245613097","2.8485381245613097","3.114707088470459","3.114707088470459","3.114707088470459","2.8768020391464235","2.8768020391464235","2.8768020391464235","4.475892496109009","4.475892496109009","4.475892496109009"
"1788","2.53354811668396","2.53354811668396","2.53354811668396","2.886073660850525","2.886073660850525","2.886073660850525","3.114009881019592","3.114009881019592","3.114009881019592","2.8615371584892273","2.8615371584892273","2.8615371584892273","4.499208784103393","4.499208784103393","4.499208784103393"
"1789","2.5300275802612306","2.5300275802612306","2.5300275802612306","2.8593647360801695","2.8593647360801695","2.8593647360801695","3.092602026462555","3.092602026462555","3.092602026462555","2.8612520337104796","2.8612520337104796","2.8612520337104796","4.4909099817276","4.4909099817276","4.4909099817276"
"1790","2.5337846636772157","2.5337846636772157","2.5337846636772157","2.8813047885894774","2.8813047885894774","2.8813047885894774","3.0957476019859316","3.0957476019859316","3.0957476019859316","2.8578983783721923","2.8578983783721923","2.8578983783721923","4.506490015983582","4.506490015983582","4.506490015983582"
"1791","2.550049090385437","2.550049090385437","2.550049090385437","2.884810543060303","2.884810543060303","2.884810543060303","3.1145978927612306","3.1145978927612306","3.1145978927612306","2.8741369009017945","2.8741369009017945","2.8741369009017945","4.499219012260437","4.499219012260437","4.499219012260437"
"1792","2.528815484046936","2.528815484046936","2.528815484046936","2.8758101224899293","2.8758101224899293","2.8758101224899293","3.1089473247528074","3.1089473247528074","3.1089473247528074","2.871105408668518","2.871105408668518","2.871105408668518","4.488653612136841","4.488653612136841","4.488653612136841"
"1793","2.5529948115348815","2.5529948115348815","2.5529948115348815","2.86419917345047","2.86419917345047","2.86419917345047","3.0800798416137694","3.0800798416137694","3.0800798416137694","2.8750011205673216","2.8750011205673216","2.8750011205673216","4.506592869758606","4.506592869758606","4.506592869758606"
"1794","2.544514203071594","2.544514203071594","2.544514203071594","2.8899654150009155","2.8899654150009155","2.8899654150009155","3.1003103971481325","3.1003103971481325","3.1003103971481325","2.880940353870392","2.880940353870392","2.880940353870392","4.4888461351394655","4.4888461351394655","4.4888461351394655"
"1795","2.546172523498535","2.546172523498535","2.546172523498535","2.8620864272117617","2.8620864272117617","2.8620864272117617","3.1040662050247194","3.1040662050247194","3.1040662050247194","2.871670055389404","2.871670055389404","2.871670055389404","4.483169627189636","4.483169627189636","4.483169627189636"
"1796","2.548097813129425","2.548097813129425","2.548097813129425","2.8706863284111024","2.8706863284111024","2.8706863284111024","3.078908097743988","3.078908097743988","3.078908097743988","2.875165116786957","2.875165116786957","2.875165116786957","4.489970541000366","4.489970541000366","4.489970541000366"
"1797","2.517737698554993","2.517737698554993","2.517737698554993","2.8604370832443236","2.8604370832443236","2.8604370832443236","3.0961928606033324","3.0961928606033324","3.0961928606033324","2.8615872502326964","2.8615872502326964","2.8615872502326964","4.501330137252808","4.501330137252808","4.501330137252808"
"1798","2.552705264091492","2.552705264091492","2.552705264091492","2.86054984331131","2.86054984331131","2.86054984331131","3.094808208942413","3.094808208942413","3.094808208942413","2.862299156188965","2.862299156188965","2.862299156188965","4.483156895637512","4.483156895637512","4.483156895637512"
"1799","2.5232353806495667","2.5232353806495667","2.5232353806495667","2.8486375212669373","2.8486375212669373","2.8486375212669373","3.0760555148124693","3.0760555148124693","3.0760555148124693","2.8739177942276","2.8739177942276","2.8739177942276","4.491307616233826","4.491307616233826","4.491307616233826"
"1800","2.5478697776794434","2.5478697776794434","2.5478697776794434","2.8658920764923095","2.8658920764923095","2.8658920764923095","3.0957486629486084","3.0957486629486084","3.0957486629486084","2.8742984414100645","2.8742984414100645","2.8742984414100645","4.499676704406738","4.499676704406738","4.499676704406738"
"1801","2.53593053817749","2.53593053817749","2.53593053817749","2.8648101806640627","2.8648101806640627","2.8648101806640627","3.0914663791656496","3.0914663791656496","3.0914663791656496","2.876364529132843","2.876364529132843","2.876364529132843","4.470315766334534","4.470315766334534","4.470315766334534"
"1802","2.5367196440696715","2.5367196440696715","2.5367196440696715","2.8681087613105776","2.8681087613105776","2.8681087613105776","3.1132313132286074","3.1132313132286074","3.1132313132286074","2.8699653148651123","2.8699653148651123","2.8699653148651123","4.476198983192444","4.476198983192444","4.476198983192444"
"1803","2.544066274166107","2.544066274166107","2.544066274166107","2.839900541305542","2.839900541305542","2.839900541305542","3.0849489331245423","3.0849489331245423","3.0849489331245423","2.876505398750305","2.876505398750305","2.876505398750305","4.482119393348694","4.482119393348694","4.482119393348694"
"1804","2.523440051078796","2.523440051078796","2.523440051078796","2.87118684053421","2.87118684053421","2.87118684053421","3.0957634806632996","3.0957634806632996","3.0957634806632996","2.8752668261528016","2.8752668261528016","2.8752668261528016","4.47367753982544","4.47367753982544","4.47367753982544"
"1805","2.5501503229141234","2.5501503229141234","2.5501503229141234","2.879483997821808","2.879483997821808","2.879483997821808","3.1144331455230714","3.1144331455230714","3.1144331455230714","2.877458643913269","2.877458643913269","2.877458643913269","4.475798535346985","4.475798535346985","4.475798535346985"
"1806","2.5537973999977113","2.5537973999977113","2.5537973999977113","2.8565282106399534","2.8565282106399534","2.8565282106399534","3.120088577270508","3.120088577270508","3.120088577270508","2.8736872553825377","2.8736872553825377","2.8736872553825377","4.485162997245789","4.485162997245789","4.485162997245789"
"1807","2.539413571357727","2.539413571357727","2.539413571357727","2.8680407643318175","2.8680407643318175","2.8680407643318175","3.102106845378876","3.102106845378876","3.102106845378876","2.864040768146515","2.864040768146515","2.864040768146515","4.464701461791992","4.464701461791992","4.464701461791992"
"1808","2.534006381034851","2.534006381034851","2.534006381034851","2.849996197223663","2.849996197223663","2.849996197223663","3.1106403827667237","3.1106403827667237","3.1106403827667237","2.890682506561279","2.890682506561279","2.890682506561279","4.48920521736145","4.48920521736145","4.48920521736145"
"1809","2.543985569477081","2.543985569477081","2.543985569477081","2.869631087779999","2.869631087779999","2.869631087779999","3.095408570766449","3.095408570766449","3.095408570766449","2.8638372302055357","2.8638372302055357","2.8638372302055357","4.456077718734742","4.456077718734742","4.456077718734742"
"1810","2.5575113177299498","2.5575113177299498","2.5575113177299498","2.826954412460327","2.826954412460327","2.826954412460327","3.115065264701843","3.115065264701843","3.115065264701843","2.893448793888092","2.893448793888092","2.893448793888092","4.4793939113616945","4.4793939113616945","4.4793939113616945"
"1811","2.5220865607261658","2.5220865607261658","2.5220865607261658","2.860338294506073","2.860338294506073","2.860338294506073","3.0851839542388917","3.0851839542388917","3.0851839542388917","2.854829263687134","2.854829263687134","2.854829263687134","4.472731328010559","4.472731328010559","4.472731328010559"
"1812","2.544486629962921","2.544486629962921","2.544486629962921","2.8565550327301024","2.8565550327301024","2.8565550327301024","3.119274210929871","3.119274210929871","3.119274210929871","2.869827723503113","2.869827723503113","2.869827723503113","4.455835175514221","4.455835175514221","4.455835175514221"
"1813","2.532342267036438","2.532342267036438","2.532342267036438","2.8548137187957763","2.8548137187957763","2.8548137187957763","3.091626501083374","3.091626501083374","3.091626501083374","2.87075412273407","2.87075412273407","2.87075412273407","4.468855834007263","4.468855834007263","4.468855834007263"
"1814","2.5416465759277345","2.5416465759277345","2.5416465759277345","2.861125814914703","2.861125814914703","2.861125814914703","3.126645588874817","3.126645588874817","3.126645588874817","2.8930309891700743","2.8930309891700743","2.8930309891700743","4.460079383850098","4.460079383850098","4.460079383850098"
"1815","2.5443650007247927","2.5443650007247927","2.5443650007247927","2.866014099121094","2.866014099121094","2.866014099121094","3.1034899950027466","3.1034899950027466","3.1034899950027466","2.883069109916687","2.883069109916687","2.883069109916687","4.4810151100158695","4.4810151100158695","4.4810151100158695"
"1816","2.5565122842788695","2.5565122842788695","2.5565122842788695","2.856275260448456","2.856275260448456","2.856275260448456","3.0978378295898437","3.0978378295898437","3.0978378295898437","2.8994307279586793","2.8994307279586793","2.8994307279586793","4.450297737121582","4.450297737121582","4.450297737121582"
"1817","2.5334137320518493","2.5334137320518493","2.5334137320518493","2.8640070080757143","2.8640070080757143","2.8640070080757143","3.1124068975448607","3.1124068975448607","3.1124068975448607","2.878551459312439","2.878551459312439","2.878551459312439","4.46060836315155","4.46060836315155","4.46060836315155"
"1818","2.544271993637085","2.544271993637085","2.544271993637085","2.858315849304199","2.858315849304199","2.858315849304199","3.07525554895401","3.07525554895401","3.07525554895401","2.8814990758895873","2.8814990758895873","2.8814990758895873","4.449773073196411","4.449773073196411","4.449773073196411"
"1819","2.5335971832275392","2.5335971832275392","2.5335971832275392","2.847565793991089","2.847565793991089","2.847565793991089","3.096976947784424","3.096976947784424","3.096976947784424","2.875688314437866","2.875688314437866","2.875688314437866","4.46541383266449","4.46541383266449","4.46541383266449"
"1820","2.540076506137848","2.540076506137848","2.540076506137848","2.8656018137931825","2.8656018137931825","2.8656018137931825","3.090802025794983","3.090802025794983","3.090802025794983","2.8730714321136475","2.8730714321136475","2.8730714321136475","4.465363454818726","4.465363454818726","4.465363454818726"
"1821","2.5539976000785827","2.5539976000785827","2.5539976000785827","2.8380102276802064","2.8380102276802064","2.8380102276802064","3.0717730283737184","3.0717730283737184","3.0717730283737184","2.866329216957092","2.866329216957092","2.866329216957092","4.479851245880127","4.479851245880127","4.479851245880127"
"1822","2.539362394809723","2.539362394809723","2.539362394809723","2.8707701086997988","2.8707701086997988","2.8707701086997988","3.09520423412323","3.09520423412323","3.09520423412323","2.862478768825531","2.862478768825531","2.862478768825531","4.485105013847351","4.485105013847351","4.485105013847351"
"1823","2.5465545415878297","2.5465545415878297","2.5465545415878297","2.8580984115600585","2.8580984115600585","2.8580984115600585","3.0847251296043394","3.0847251296043394","3.0847251296043394","2.8738665103912355","2.8738665103912355","2.8738665103912355","4.463845753669739","4.463845753669739","4.463845753669739"
"1824","2.534199368953705","2.534199368953705","2.534199368953705","2.8588799595832826","2.8588799595832826","2.8588799595832826","3.079478645324707","3.079478645324707","3.079478645324707","2.8649765491485595","2.8649765491485595","2.8649765491485595","4.468858671188355","4.468858671188355","4.468858671188355"
"1825","2.533466327190399","2.533466327190399","2.533466327190399","2.8413048148155213","2.8413048148155213","2.8413048148155213","3.0769819021224976","3.0769819021224976","3.0769819021224976","2.8652464151382446","2.8652464151382446","2.8652464151382446","4.439222598075867","4.439222598075867","4.439222598075867"
"1826","2.528393232822418","2.528393232822418","2.528393232822418","2.8647716760635378","2.8647716760635378","2.8647716760635378","3.1035666465759277","3.1035666465759277","3.1035666465759277","2.8867079496383665","2.8867079496383665","2.8867079496383665","4.45042405128479","4.45042405128479","4.45042405128479"
"1827","2.520480680465698","2.520480680465698","2.520480680465698","2.872006356716156","2.872006356716156","2.872006356716156","3.093997037410736","3.093997037410736","3.093997037410736","2.876488959789276","2.876488959789276","2.876488959789276","4.440621161460877","4.440621161460877","4.440621161460877"
"1828","2.5620770931243895","2.5620770931243895","2.5620770931243895","2.8680517077445984","2.8680517077445984","2.8680517077445984","3.1045786499977113","3.1045786499977113","3.1045786499977113","2.888411521911621","2.888411521911621","2.888411521911621","4.444870901107788","4.444870901107788","4.444870901107788"
"1829","2.5356580018997192","2.5356580018997192","2.5356580018997192","2.8649973630905152","2.8649973630905152","2.8649973630905152","3.1012084007263185","3.1012084007263185","3.1012084007263185","2.847064805030823","2.847064805030823","2.847064805030823","4.4792825937271115","4.4792825937271115","4.4792825937271115"
"1830","2.5563515782356263","2.5563515782356263","2.5563515782356263","2.856417882442474","2.856417882442474","2.856417882442474","3.097702646255493","3.097702646255493","3.097702646255493","2.865276277065277","2.865276277065277","2.865276277065277","4.463639450073242","4.463639450073242","4.463639450073242"
"1831","2.5177456736564636","2.5177456736564636","2.5177456736564636","2.840802216529846","2.840802216529846","2.840802216529846","3.102056062221527","3.102056062221527","3.102056062221527","2.8654935479164125","2.8654935479164125","2.8654935479164125","4.4705801725387575","4.4705801725387575","4.4705801725387575"
"1832","2.5472862482070924","2.5472862482070924","2.5472862482070924","2.855268394947052","2.855268394947052","2.855268394947052","3.0728175163269045","3.0728175163269045","3.0728175163269045","2.8634015798568724","2.8634015798568724","2.8634015798568724","4.459097099304199","4.459097099304199","4.459097099304199"
"1833","2.5489784121513366","2.5489784121513366","2.5489784121513366","2.8541351795196532","2.8541351795196532","2.8541351795196532","3.103025531768799","3.103025531768799","3.103025531768799","2.8645168781280517","2.8645168781280517","2.8645168781280517","4.444102334976196","4.444102334976196","4.444102334976196"
"1834","2.529770028591156","2.529770028591156","2.529770028591156","2.8588411092758177","2.8588411092758177","2.8588411092758177","3.0816945910453795","3.0816945910453795","3.0816945910453795","2.862519681453705","2.862519681453705","2.862519681453705","4.438818264007568","4.438818264007568","4.438818264007568"
"1835","2.5343632221221926","2.5343632221221926","2.5343632221221926","2.8571661829948427","2.8571661829948427","2.8571661829948427","3.0765200018882752","3.0765200018882752","3.0765200018882752","2.8325389862060546","2.8325389862060546","2.8325389862060546","4.456086373329162","4.456086373329162","4.456086373329162"
"1836","2.5457252979278566","2.5457252979278566","2.5457252979278566","2.8584418177604674","2.8584418177604674","2.8584418177604674","3.1141613483428956","3.1141613483428956","3.1141613483428956","2.868667781352997","2.868667781352997","2.868667781352997","4.440564441680908","4.440564441680908","4.440564441680908"
"1837","2.555675137042999","2.555675137042999","2.555675137042999","2.8723395705223083","2.8723395705223083","2.8723395705223083","3.0722255229949953","3.0722255229949953","3.0722255229949953","2.834568667411804","2.834568667411804","2.834568667411804","4.4420356273651125","4.4420356273651125","4.4420356273651125"
"1838","2.5345999002456665","2.5345999002456665","2.5345999002456665","2.8559608936309813","2.8559608936309813","2.8559608936309813","3.0869347214698792","3.0869347214698792","3.0869347214698792","2.861538052558899","2.861538052558899","2.861538052558899","4.438353204727173","4.438353204727173","4.438353204727173"
"1839","2.5385322332382203","2.5385322332382203","2.5385322332382203","2.8569660782814026","2.8569660782814026","2.8569660782814026","3.110545575618744","3.110545575618744","3.110545575618744","2.8679896235466003","2.8679896235466003","2.8679896235466003","4.4393757581710815","4.4393757581710815","4.4393757581710815"
"1840","2.5363607883453367","2.5363607883453367","2.5363607883453367","2.864572989940643","2.864572989940643","2.864572989940643","3.095794308185577","3.095794308185577","3.095794308185577","2.8541882157325746","2.8541882157325746","2.8541882157325746","4.430945014953613","4.430945014953613","4.430945014953613"
"1841","2.5501540422439577","2.5501540422439577","2.5501540422439577","2.857015407085419","2.857015407085419","2.857015407085419","3.0886732816696165","3.0886732816696165","3.0886732816696165","2.8494265556335447","2.8494265556335447","2.8494265556335447","4.445966672897339","4.445966672897339","4.445966672897339"
"1842","2.550394821166992","2.550394821166992","2.550394821166992","2.8678500056266785","2.8678500056266785","2.8678500056266785","3.106602096557617","3.106602096557617","3.106602096557617","2.85918847322464","2.85918847322464","2.85918847322464","4.4342141389846805","4.4342141389846805","4.4342141389846805"
"1843","2.532495653629303","2.532495653629303","2.532495653629303","2.8599650979042055","2.8599650979042055","2.8599650979042055","3.0987295746803283","3.0987295746803283","3.0987295746803283","2.8939075589179994","2.8939075589179994","2.8939075589179994","4.437853121757508","4.437853121757508","4.437853121757508"
"1844","2.5421375274658202","2.5421375274658202","2.5421375274658202","2.852496874332428","2.852496874332428","2.852496874332428","3.080573081970215","3.080573081970215","3.080573081970215","2.865992534160614","2.865992534160614","2.865992534160614","4.43570466041565","4.43570466041565","4.43570466041565"
"1845","2.5530676007270814","2.5530676007270814","2.5530676007270814","2.8533942461013795","2.8533942461013795","2.8533942461013795","3.0815614819526673","3.0815614819526673","3.0815614819526673","2.8463284850120543","2.8463284850120543","2.8463284850120543","4.454185104370117","4.454185104370117","4.454185104370117"
"1846","2.5300777316093446","2.5300777316093446","2.5300777316093446","2.856748127937317","2.856748127937317","2.856748127937317","3.08354115486145","3.08354115486145","3.08354115486145","2.858500909805298","2.858500909805298","2.858500909805298","4.4356709003448485","4.4356709003448485","4.4356709003448485"
"1847","2.531645917892456","2.531645917892456","2.531645917892456","2.8546151876449586","2.8546151876449586","2.8546151876449586","3.0854477286338806","3.0854477286338806","3.0854477286338806","2.857851529121399","2.857851529121399","2.857851529121399","4.463549399375916","4.463549399375916","4.463549399375916"
"1848","2.5313552260398864","2.5313552260398864","2.5313552260398864","2.8703293323516847","2.8703293323516847","2.8703293323516847","3.099884736537933","3.099884736537933","3.099884736537933","2.857821834087372","2.857821834087372","2.857821834087372","4.442608284950256","4.442608284950256","4.442608284950256"
"1849","2.527136242389679","2.527136242389679","2.527136242389679","2.8462054252624513","2.8462054252624513","2.8462054252624513","3.076893484592438","3.076893484592438","3.076893484592438","2.8595698952674864","2.8595698952674864","2.8595698952674864","4.455241107940674","4.455241107940674","4.455241107940674"
"1850","2.545674455165863","2.545674455165863","2.545674455165863","2.8576087236404417","2.8576087236404417","2.8576087236404417","3.079172170162201","3.079172170162201","3.079172170162201","2.8589216232299806","2.8589216232299806","2.8589216232299806","4.432849383354187","4.432849383354187","4.432849383354187"
"1851","2.5318695664405824","2.5318695664405824","2.5318695664405824","2.8596292972564696","2.8596292972564696","2.8596292972564696","3.0892700791358947","3.0892700791358947","3.0892700791358947","2.8596258759498596","2.8596258759498596","2.8596258759498596","4.42311463356018","4.42311463356018","4.42311463356018"
"1852","2.5502395272254943","2.5502395272254943","2.5502395272254943","2.870652508735657","2.870652508735657","2.870652508735657","3.0945316433906553","3.0945316433906553","3.0945316433906553","2.8637550592422487","2.8637550592422487","2.8637550592422487","4.422646021842956","4.422646021842956","4.422646021842956"
"1853","2.536141872406006","2.536141872406006","2.536141872406006","2.8587762236595156","2.8587762236595156","2.8587762236595156","3.083587169647217","3.083587169647217","3.083587169647217","2.863947069644928","2.863947069644928","2.863947069644928","4.43114595413208","4.43114595413208","4.43114595413208"
"1854","2.5432207942008973","2.5432207942008973","2.5432207942008973","2.855794537067413","2.855794537067413","2.855794537067413","3.0944164037704467","3.0944164037704467","3.0944164037704467","2.8741407871246336","2.8741407871246336","2.8741407871246336","4.4314412593841555","4.4314412593841555","4.4314412593841555"
"1855","2.563734006881714","2.563734006881714","2.563734006881714","2.8634581089019777","2.8634581089019777","2.8634581089019777","3.075136661529541","3.075136661529541","3.075136661529541","2.85572372674942","2.85572372674942","2.85572372674942","4.412126469612121","4.412126469612121","4.412126469612121"
"1856","2.525343728065491","2.525343728065491","2.525343728065491","2.86481659412384","2.86481659412384","2.86481659412384","3.075580668449402","3.075580668449402","3.075580668449402","2.861681342124939","2.861681342124939","2.861681342124939","4.421001052856445","4.421001052856445","4.421001052856445"
"1857","2.5417461037635802","2.5417461037635802","2.5417461037635802","2.857415199279785","2.857415199279785","2.857415199279785","3.0925586581230164","3.0925586581230164","3.0925586581230164","2.849224841594696","2.849224841594696","2.849224841594696","4.409001255035401","4.409001255035401","4.409001255035401"
"1858","2.540468716621399","2.540468716621399","2.540468716621399","2.853720557689667","2.853720557689667","2.853720557689667","3.087186348438263","3.087186348438263","3.087186348438263","2.863340711593628","2.863340711593628","2.863340711593628","4.416972064971924","4.416972064971924","4.416972064971924"
"1859","2.5475509405136108","2.5475509405136108","2.5475509405136108","2.859484887123108","2.859484887123108","2.859484887123108","3.078472375869751","3.078472375869751","3.078472375869751","2.868883264064789","2.868883264064789","2.868883264064789","4.418685698509217","4.418685698509217","4.418685698509217"
"1860","2.5488322615623473","2.5488322615623473","2.5488322615623473","2.863948178291321","2.863948178291321","2.863948178291321","3.0867745637893678","3.0867745637893678","3.0867745637893678","2.8526077270507812","2.8526077270507812","2.8526077270507812","4.426598787307739","4.426598787307739","4.426598787307739"
"1861","2.533868145942688","2.533868145942688","2.533868145942688","2.851833474636078","2.851833474636078","2.851833474636078","3.0773751497268678","3.0773751497268678","3.0773751497268678","2.851836097240448","2.851836097240448","2.851836097240448","4.4017109870910645","4.4017109870910645","4.4017109870910645"
"1862","2.539806604385376","2.539806604385376","2.539806604385376","2.863170337677002","2.863170337677002","2.863170337677002","3.073128080368042","3.073128080368042","3.073128080368042","2.84444545507431","2.84444545507431","2.84444545507431","4.419371867179871","4.419371867179871","4.419371867179871"
"1863","2.5326056361198424","2.5326056361198424","2.5326056361198424","2.848945665359497","2.848945665359497","2.848945665359497","3.071101188659668","3.071101188659668","3.071101188659668","2.866992723941803","2.866992723941803","2.866992723941803","4.405039668083191","4.405039668083191","4.405039668083191"
"1864","2.531099808216095","2.531099808216095","2.531099808216095","2.8622499823570253","2.8622499823570253","2.8622499823570253","3.0905234932899477","3.0905234932899477","3.0905234932899477","2.8614593386650085","2.8614593386650085","2.8614593386650085","4.404813265800476","4.404813265800476","4.404813265800476"
"1865","2.5177555322647094","2.5177555322647094","2.5177555322647094","2.8617918372154234","2.8617918372154234","2.8617918372154234","3.0778942346572875","3.0778942346572875","3.0778942346572875","2.8507089734077455","2.8507089734077455","2.8507089734077455","4.405843305587768","4.405843305587768","4.405843305587768"
"1866","2.5427868366241455","2.5427868366241455","2.5427868366241455","2.859911870956421","2.859911870956421","2.859911870956421","3.078878366947174","3.078878366947174","3.078878366947174","2.8582445621490478","2.8582445621490478","2.8582445621490478","4.414088082313538","4.414088082313538","4.414088082313538"
"1867","2.539380431175232","2.539380431175232","2.539380431175232","2.8609463930130006","2.8609463930130006","2.8609463930130006","3.079102802276611","3.079102802276611","3.079102802276611","2.8604272603988647","2.8604272603988647","2.8604272603988647","4.415933060646057","4.415933060646057","4.415933060646057"
"1868","2.538326585292816","2.538326585292816","2.538326585292816","2.857119989395142","2.857119989395142","2.857119989395142","3.08167325258255","3.08167325258255","3.08167325258255","2.868222641944885","2.868222641944885","2.868222641944885","4.404925847053528","4.404925847053528","4.404925847053528"
"1869","2.5391831755638123","2.5391831755638123","2.5391831755638123","2.859524965286255","2.859524965286255","2.859524965286255","3.0955590486526487","3.0955590486526487","3.0955590486526487","2.8650985836982725","2.8650985836982725","2.8650985836982725","4.40577130317688","4.40577130317688","4.40577130317688"
"1870","2.5522199273109436","2.5522199273109436","2.5522199273109436","2.862640070915222","2.862640070915222","2.862640070915222","3.093291676044464","3.093291676044464","3.093291676044464","2.8645145535469054","2.8645145535469054","2.8645145535469054","4.3920124769210815","4.3920124769210815","4.3920124769210815"
"1871","2.5340052247047424","2.5340052247047424","2.5340052247047424","2.8479207873344423","2.8479207873344423","2.8479207873344423","3.05221232175827","3.05221232175827","3.05221232175827","2.855704057216644","2.855704057216644","2.855704057216644","4.410481548309326","4.410481548309326","4.410481548309326"
